Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
55573549,2022 Oct 01 10:35:00 AM,2022 Oct 01 01:30:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10302,28 COTTAGE PLACE,COTTAGE PLACE,BENNETT ST,VREELAND ST,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2022 Oct 01 01:30:00 PM,01 STATEN ISLAND,STATEN ISLAND,"948,041","171,213",Unspecified,STATEN ISLAND,,,,,,,,40.63654271,-74.13046189,POINT (-74.130461890229 40.636542710649)
55573550,2022 Oct 01 10:26:00 AM,2022 Oct 03 08:35:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11420,124-19 HAWTREE CREEK ROAD,HAWTREE CREEK ROAD,124 ST,125 ST,,,ADDRESS,SOUTH OZONE PARK,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022 Oct 03 08:35:00 AM,10 QUEENS,QUEENS,"1,035,221","187,387",Unspecified,QUEENS,,,,,,,,40.68086404,-73.81622815,POINT (-73.816228148548 40.680864039502)
55577257,2022 Oct 01 06:59:00 AM,2022 Oct 01 03:40:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11216,861 STERLING PLACE,STERLING PLACE,NOSTRAND AVE,NEW YORK AVE,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2022 Oct 01 03:40:00 PM,08 BROOKLYN,BROOKLYN,"998,204","184,293",Unspecified,BROOKLYN,,,,,,,,40.67250746,-73.94969631,POINT (-73.949696310143 40.672507464057)
55562992,2022 Sep 30 08:59:00 PM,2022 Oct 01 11:30:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11237,184 STANHOPE STREET,STANHOPE STREET,WILSON AVE,KNICKERBOCKER AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022 Oct 01 11:30:00 AM,04 BROOKLYN,BROOKLYN,"1,006,014","194,167",Unspecified,BROOKLYN,,,,,,,,40.69959357,-73.92150965,POINT (-73.921509646427 40.699593568119)
55571513,2022 Sep 30 02:29:00 PM,2022 Oct 01 08:30:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11358,198-01 30 AVENUE,30 AVENUE,BEND,JORDAN ST,,,ADDRESS,FLUSHING,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022 Oct 01 08:30:00 AM,11 QUEENS,QUEENS,"1,041,858","219,754",Unspecified,QUEENS,,,,,,,,40.76966263,-73.792022,POINT (-73.792021995314 40.769662629953)
55570294,2022 Sep 30 01:29:00 PM,2022 Oct 01 12:10:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11217,59 SAINT MARKS PLACE,SAINT MARKS PLACE,3 AVE,4 AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022 Oct 01 12:10:00 PM,02 BROOKLYN,BROOKLYN,"989,614","187,787",Unspecified,BROOKLYN,,,,,,,,40.68210708,-73.98066018,POINT (-73.980660181854 40.682107076758)
55565483,2022 Sep 30 01:23:00 PM,2022 Oct 03 09:40:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11413,142-01 232 STREET,232 STREET,S CONDUIT AVE,143 AVE,,,ADDRESS,SPRINGFIELD GARDENS,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022 Oct 03 09:40:00 AM,13 QUEENS,QUEENS,"1,055,278","181,747",Unspecified,QUEENS,,,,,,,,40.66524535,-73.74397403,POINT (-73.743974030805 40.665245354051)
55569126,2022 Sep 30 11:38:00 AM,2022 Oct 05 10:50:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11374,85-12 65 DRIVE,65 DRIVE,WOODHAVEN BLVD,FITCHETT ST,,,ADDRESS,REGO PARK,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2022 Oct 05 10:50:00 AM,06 QUEENS,QUEENS,"1,022,036","201,290",Unspecified,QUEENS,,,,,,,,40.71909058,-73.86368752,POINT (-73.863687515594 40.719090582348)
55553642,2022 Sep 29 05:35:00 PM,2022 Oct 05 08:25:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11103,,,,,25 AVENUE,42 STREET,INTERSECTION,QUEENS,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2022 Oct 05 08:25:00 AM,01 QUEENS,QUEENS,"1,009,156","218,803",Unspecified,QUEENS,,,,,,,,40.76720501,-73.91008705,POINT (-73.910087052447 40.767205005463)
55557269,2022 Sep 29 07:26:00 AM,2022 Oct 06 09:55:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11429,103 AVENUE,103 AVENUE,221 STREET,223 STREET,,,BLOCKFACE,QUEENS,,,Closed,,The Department of Environmental Protection investigated this complaint and resolved the street flooding.,2022 Oct 06 09:55:00 AM,13 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
55552444,2022 Sep 28 04:44:00 PM,2022 Oct 03 11:15:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11691,153 BEACH   26 STREET,BEACH   26 STREET,DEAD END,SEAGIRT AVE,,,ADDRESS,FAR ROCKAWAY,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022 Oct 03 11:15:00 AM,14 QUEENS,QUEENS,"1,051,151","155,719",Unspecified,QUEENS,,,,,,,,40.59383641,-73.75910805,POINT (-73.759108050757 40.593836405558)
55548744,2022 Sep 28 02:29:00 PM,2022 Sep 29 04:05:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11377,48-34 65 PLACE,65 PLACE,48 AVE,50 AVE,,,ADDRESS,WOODSIDE,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022 Sep 29 04:05:00 PM,02 QUEENS,QUEENS,"1,011,993","208,237",Unspecified,QUEENS,,,,,,,,40.73819558,-73.89988882,POINT (-73.899888823753 40.73819558409)
55547438,2022 Sep 28 10:20:00 AM,2022 Oct 01 08:40:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11229,101 ABBEY COURT,ABBEY COURT,CYRUS AVE,BARTLETT PL,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2022 Oct 01 08:40:00 AM,15 BROOKLYN,BROOKLYN,"1,005,670","154,302",Unspecified,BROOKLYN,,,,,,,,40.59017363,-73.92287684,POINT (-73.922876837463 40.590173633585)
55549973,2022 Sep 28 08:50:00 AM,2022 Sep 30 01:20:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11210,2301 AVENUE I,AVENUE I,E 23 ST,E 24 ST,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2022 Sep 30 01:20:00 PM,14 BROOKLYN,BROOKLYN,"997,068","168,246",Unspecified,BROOKLYN,,,,,,,,40.62846366,-73.95382205,POINT (-73.953822046007 40.628463660294)
55534795,2022 Sep 27 05:35:00 PM,2022 Sep 28 01:45:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11236,,,,,AVENUE N,EAST 83 STREET,INTERSECTION,BROOKLYN,,,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2022 Sep 28 01:45:00 PM,18 BROOKLYN,BROOKLYN,"1,011,462","168,361",Unspecified,BROOKLYN,,,,,,,,40.62874679,-73.90196598,POINT (-73.901965983849 40.628746789411)
55535907,2022 Sep 27 04:29:00 PM,2022 Sep 28 10:35:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11357,163-15 16 ROAD,16 ROAD,163 ST,WILLETS POINT BLVD,,,ADDRESS,WHITESTONE,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022 Sep 28 10:35:00 AM,07 QUEENS,QUEENS,"1,039,728","224,876",Unspecified,QUEENS,,,,,,,,40.78373476,-73.79966946,POINT (-73.799669463993 40.783734759349)
55542689,2022 Sep 27 01:14:00 PM,2022 Sep 28 09:00:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11203,561 TROY AVENUE,TROY AVENUE,RUTLAND RD,FENIMORE ST,,,ADDRESS,BROOKLYN,,,Closed,,The Department of Environmental Protection has investigated this complaint and found that debris was obstructing the catch basin.,2022 Sep 28 09:00:00 AM,09 BROOKLYN,BROOKLYN,"1,001,716","179,650",Unspecified,BROOKLYN,,,,,,,,40.65975723,-73.9370477,POINT (-73.937047703671 40.659757231855)
55541546,2022 Sep 27 11:44:00 AM,2022 Sep 28 09:50:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10308,162 LAMOKA AVENUE,LAMOKA AVENUE,ABINGDON AVE,NOTRE DAME AVE,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022 Sep 28 09:50:00 AM,03 STATEN ISLAND,STATEN ISLAND,"940,811","139,861",Unspecified,STATEN ISLAND,,,,,,,,40.55045541,-74.15631013,POINT (-74.156310130542 40.550455407817)
55534794,2022 Sep 27 10:56:00 AM,2022 Sep 27 11:40:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11693,13 EAST    6 ROAD,EAST    6 ROAD,CROSS BAY BLVD,CHURCH RD,,,ADDRESS,FAR ROCKAWAY,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022 Sep 27 11:40:00 AM,14 QUEENS,QUEENS,"1,034,583","161,374",Unspecified,QUEENS,,,,,,,,40.60946777,-73.81872249,POINT (-73.818722487987 40.609467771785)
55530158,2022 Sep 26 09:32:00 PM,2022 Oct 11 09:55:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11379,,,,,JUNIPER BLVD NORTH,76 STREET,INTERSECTION,QUEENS,,,Closed,,"The status of this Department of Environmental Protection (DEP) Service Request is not available online. Please call 311 and ask for further assistance with the status. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2022 Oct 11 09:55:00 AM,05 QUEENS,QUEENS,"1,017,002","202,116",Unspecified,QUEENS,,,,,,,,40.72137782,-73.88184356,POINT (-73.881843559541 40.721377820203)
55530159,2022 Sep 26 09:23:00 PM,2022 Sep 27 10:15:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11379,61-02 76 STREET,76 STREET,ELIOT AVE,JUNIPER BLVD N,,,ADDRESS,MIDDLE VILLAGE,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022 Sep 27 10:15:00 AM,05 QUEENS,QUEENS,"1,016,676","202,649",Unspecified,QUEENS,,,,,,,,40.72284198,-73.88301707,POINT (-73.88301707107 40.722841976035)
55533614,2022 Sep 26 09:11:00 PM,2022 Oct 11 09:55:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11379,,,,,JUNIPER BLVD NORTH,76 STREET,INTERSECTION,QUEENS,,,Closed,,"The status of this Department of Environmental Protection (DEP) Service Request is not available online. Please call 311 and ask for further assistance with the status. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2022 Oct 11 09:55:00 AM,05 QUEENS,QUEENS,"1,017,002","202,116",Unspecified,QUEENS,,,,,,,,40.72137782,-73.88184356,POINT (-73.881843559541 40.721377820203)
55525471,2022 Sep 26 07:23:00 PM,2022 Sep 26 09:00:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10462,,,,,MATTHEWS AVENUE,VAN NEST AVENUE,INTERSECTION,BRONX,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022 Sep 26 09:00:00 PM,11 BRONX,BRONX,"1,022,657","247,048",Unspecified,BRONX,,,,,,,,40.8446813,-73.86118568,POINT (-73.861185683734 40.844681295993)
55530160,2022 Sep 26 02:50:00 PM,2022 Sep 27 08:45:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,10310,5 DUBOIS AVENUE,DUBOIS AVENUE,HURST ST,POST AVE,,,ADDRESS,STATEN ISLAND,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022 Sep 27 08:45:00 AM,01 STATEN ISLAND,STATEN ISLAND,"948,334","169,530",Unspecified,STATEN ISLAND,,,,,,,,40.63192443,-74.12939725,POINT (-74.129397248311 40.63192443093)
55526627,2022 Sep 26 02:44:00 PM,2022 Oct 11 02:00:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11379,63-02 74 STREET,74 STREET,JUNIPER BLVD S,PLEASANTVIEW ST,,,ADDRESS,MIDDLE VILLAGE,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022 Oct 11 02:00:00 PM,05 QUEENS,QUEENS,"1,016,801","200,952",Unspecified,QUEENS,,,,,,,,40.71818367,-73.88257432,POINT (-73.882574317444 40.718183665244)
55525472,2022 Sep 26 10:47:00 AM,2022 Sep 26 01:10:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11364,56-56 206 STREET,206 STREET,56 AVE,58 AVE,,,ADDRESS,OAKLAND GARDENS,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022 Sep 26 01:10:00 PM,11 QUEENS,QUEENS,"1,047,428","211,998",Unspecified,QUEENS,,,,,,,,40.74833641,-73.771986,POINT (-73.771985998911 40.748336414099)
55530161,2022 Sep 26 10:29:00 AM,2022 Sep 26 06:40:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11361,40-31 216 STREET,216 STREET,40 AVE,41 AVE,,,ADDRESS,BAYSIDE,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022 Sep 26 06:40:00 PM,11 QUEENS,QUEENS,"1,048,858","217,931",Unspecified,QUEENS,,,,,,,,40.7646106,-73.76676804,POINT (-73.766768036879 40.764610596813)
55533615,2022 Sep 26 10:20:00 AM,2022 Sep 26 01:10:00 PM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11434,165-12 147 AVENUE,147 AVENUE,ROCKAWAY BLVD,167 ST,,,ADDRESS,JAMAICA,,,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",2022 Sep 26 01:10:00 PM,13 QUEENS,QUEENS,"1,046,971","179,919",Unspecified,QUEENS,,,,,,,,40.66029066,-73.77393412,POINT (-73.773934123745 40.660290659519)
55530162,2022 Sep 26 09:50:00 AM,2022 Sep 27 10:45:00 AM,DEP,Department of Environmental Protection,Sewer,Street Flooding (SJ),,11229,35 BEACON COURT,BEACON COURT,LOIS AVE,SEBA AVE,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Environmental Protection inspected your complaint and referred it to the Department of Transportation for further action. If the problem persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",2022 Sep 27 10:45:00 AM,15 BROOKLYN,BROOKLYN,"1,006,273","153,420",Unspecified,BROOKLYN,,,,,,,,40.58775124,-73.9207086,POINT (-73.920708598941 40.587751242996)
